,station_id,counts,name,lat,lon,station_type,capacity
348,4147,1,E 163 St & Tiffany St,40.821075,-73.895069,classic,19.0
349,4149,5,E 167 St & Franklin Ave,40.82895,-73.90521,classic,20.0
350,4151,6,3 Ave & E 169 St,40.832678,-73.905158,classic,21.0
351,4152,1,Fulton Ave & E 168 St,40.830471,-73.904556,classic,21.0
352,4153,5,E 165 St & Fox St,40.82394,-73.894025,classic,27.0
353,4155,4,E 169 St & Fox St,40.827184,-73.893721,classic,19.0
354,4157,2,Boston Rd & Prospect Ave,40.833246,-73.896599,classic,19.0
355,4159,1,3 Ave & E 172 St,40.839586,-73.900277,classic,19.0
356,4162,2,Southern Blvd & E 172 St,40.834124,-73.88955,classic,19.0
357,4167,3,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,classic,19.0
358,4169,2,Morris Ave & E 171 St,40.83899,-73.9109,classic,21.0
359,4171,4,Boston Rd & E 167 St,40.828199,-73.903719,classic,21.0
360,4173,1,Longfellow Ave & E 165 St,40.825322,-73.887729,classic,21.0
361,4174,8,3 Ave & E 170 St,40.834857,-73.903743,classic,21.0
362,4176,1,E 171 St & 3 Ave,40.837119,-73.902185,classic,24.0
363,4177,5,Prospect Ave & Jennings St,40.831762,-73.896853,classic,20.0
364,4181,1,Hoe Ave & Jennings St,40.832171,-73.889686,classic,20.0
365,4185,1,Southern Blvd & E 175 St,40.839335,-73.886445,classic,19.0
366,4188,5,Broadway & W 155 St,40.83299,-73.94592,classic,31.0
367,4189,2,Grant Ave & E 169 St,40.83579,-73.913741,classic,19.0
368,4190,3,Walton Ave & E 171 St,40.840683,-73.915073,classic,19.0
369,4191,13,Intervale Ave & Kelly St,40.827301,-73.896372,classic,20.0
370,4193,4,W 181 St & Riverside Dr,40.85168,-73.94186,classic,21.0
371,4198,2,E 161 St & Park Ave,40.824811,-73.916407,classic,21.0
372,4203,1,Westchester Ave & Southern Blvd,40.824956,-73.891677,classic,21.0
373,4204,2,E 167 St & Bryant Ave,40.826706,-73.888719,classic,20.0
374,4207,9,Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395,classic,19.0
375,4209,3,University Ave & W 168 St,40.838706,-73.927034,classic,18.0
376,4210,6,Grand Concourse & E 166 St,40.83196,-73.91956,classic,24.0
377,4211,1,Union Ave & E 169 St,40.82995,-73.898802,classic,19.0
378,4213,3,Wilkins Ave & Crotona Park E,40.835302,-73.895133,classic,19.0
379,4219,1,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,classic,32.0
380,4220,3,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,classic,27.0
381,4224,5,Amsterdam Ave & W 119 St,40.80863217506367,-73.95958609887202,classic,29.0
382,4227,3,Crotona Park East & E 173 St,40.837037,-73.890413,classic,19.0
383,4228,3,Waterloo Pl & Crotona Park East,40.839194,-73.888587,classic,19.0
384,4229,6,Sheridan Ave & E 172 St,40.840494,-73.911479,classic,24.0
385,4232,7,6 Ave & W 45 St,40.756951,-73.982631,classic,45.0
386,4233,5,2 Ave & E 29 St,40.741723510974715,-73.97809267044067,classic,39.0
387,4235,2,W 50 St & 10 Ave,40.764734200065185,-73.99194359779358,classic,55.0
388,4236,1,W 54 St & 11 Ave,40.768333,-73.992573,classic,59.0
389,4238,2,W 44 St & 11 Ave,40.762009,-73.996975,classic,79.0
390,4239,4,E 50 St & Park Ave,40.757334,-73.974235,classic,37.0
391,4240,5,E 44 St & Lexington Ave,40.752643,-73.974996,classic,0.0
392,4244,2,W 36 St & 7 Ave,40.752149,-73.989539,classic,38.0
393,4247,1,Riverside Dr & W 153 St,40.832164,-73.949702,classic,21.0
394,4256,1,25 Ave & 41 St,40.767666,-73.910963,classic,23.0
395,4260,3,43 St & 23 Ave,40.769673,-73.906018,classic,23.0
396,4263,2,30 Ave & 41 St,40.763422,-73.914142,classic,23.0
397,4265,1,49 St & 31 Ave,40.758057,-73.909831,classic,19.0
398,4272,1,Ditmars Blvd & 43 St,40.771203,-73.903865,classic,27.0
399,4274,1,35 St & 21 Ave,40.776745,-73.906558,classic,23.0
400,4278,1,Albany St & Greenwich St,40.709267,-74.013247,classic,46.0
401,4279,1,E 54 St & 1 Ave,40.756265,-73.964179,classic,41.0
402,4287,3,Steinway St & Ditmars Blvd,40.772717,-73.906127,classic,21.0
403,4288,4,Steinway St & 21 Ave,40.774798,-73.903787,classic,21.0
404,4289,2,31 St & 21 Ave,40.77813,-73.90842,classic,27.0
405,4303,1,Steinway St & Broadway,40.75905795418586,-73.91897544264793,classic,32.0
406,4313,4,46 St & 28 Ave,40.763328,-73.908782,classic,19.0
407,4314,2,30 Ave & 47 St,40.761294,-73.909562,classic,21.0
408,4319,1,31 Ave & 57 St,40.757357,-73.904726,classic,23.0
409,4321,1,21 Ave & Crescent St,40.780478,-73.912212,classic,24.0
410,4322,1,20 Ave & 21 St,40.784003,-73.912297,classic,19.0
411,4326,2,Lenox Ave & W 140 St,40.817245,-73.938787,classic,23.0
412,4327,2,21 St & 21 Ave,40.782465,-73.914527,classic,21.0
413,4329,1,35 St & 30 Ave,40.76547569244953,-73.91811579465866,classic,29.0
414,4332,2,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632,classic,21.0
415,4345,2,Windsor Pl & 8 Ave,40.660906,-73.983074,classic,20.0
416,4349,2,7 Ave & 20 St,40.659053,-73.98854,classic,20.0
417,4362,1,7 Ave & 22 St,40.658029,-73.989605,classic,25.0
418,4369,1,23 St & 3 Ave,40.662611,-73.998623,classic,10.0
419,4390,2,46 St & 6 Ave,40.645921,-74.005708,classic,21.0
420,4400,1,46 St & 7 Ave,40.644743,-74.003754,classic,21.0
421,4419,5,44 St & 6 Ave,40.647105,-74.004483,classic,24.0
422,4428,3,Prospect Park SW & 10 Ave,40.659945,-73.977504,classic,30.0
423,4437,2,Broadway & W 185 St,40.852538,-73.93441,classic,21.0
424,4438,19,W 186 St & St. Nicholas Ave,40.852253,-73.931308,classic,26.0
425,4439,2,,,,,
426,4440,1,Ft. Washington Ave & W 190 St,40.856906,-73.935662,classic,19.0
427,4451,1,W 190 St & Broadway,40.85648733523576,-73.93296986818314,classic,21.0
428,4472,2,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872,classic,25.0
429,4486,3,Broadway & W 168 St,40.84089603193041,-73.93972098827362,classic,31.0
430,4487,3,Pinehurst Ave & W 187 St,40.855331,-73.937878,classic,20.0
431,4490,3,Featherbed Ln & Nelson Ave,40.846011,-73.919637,classic,22.0
432,4495,2,Macombs Rd & W 175 St,40.848177,-73.916082,classic,20.0
433,4501,2,Walton Ave & E 183 St,40.858472,-73.90266,classic,29.0
434,4503,2,Yankee Ferry Terminal,40.68706579875912,-74.01675585121666,classic,42.0
435,4510,2,University Ave & W Burnside Ave,40.85501,-73.910751,classic,24.0
436,4512,1,Jerome Ave & E 181 St,40.855653,-73.905528,classic,19.0
437,4515,1,W Tremont Ave & Montgomery Ave,40.851788,-73.916418,classic,21.0
438,4519,3,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,classic,46.0
439,4523,2,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,classic,21.0
440,4536,2,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,classic,24.0
441,4547,2,19 St & 8 Ave,40.658489,-73.985543,classic,23.0
442,4551,2,Popham Ave & W 174 St,40.847746,-73.922079,classic,20.0
443,4553,1,Andrew Ave N & Hall of Fame Tce,40.85834,-73.91008,classic,19.0
444,4555,2,W Fordham Rd & Loring Pl N,40.86295,-73.90741,classic,25.0
445,4556,7,Grand Ave & W Fordham Rd,40.86288,-73.90316,classic,22.0
446,4559,1,Jerome Ave & W 193 St,40.86659,-73.89794,classic,18.0
447,4560,1,Grand Concourse & E 192 St,40.86448,-73.89522,classic,3.0
448,4563,2,Bainbridge Ave & E 196 St,40.86648,-73.89042,classic,20.0
449,4565,1,Bedford Park Blvd & Paul Ave,40.87444,-73.89186,classic,24.0
450,4566,1,Bainbridge Ave & Bedford Park Blvd,40.87002,-73.88565,classic,19.0
451,4570,3,W 176 St & Montgomery Ave,40.849629,-73.919205,classic,19.0
452,4572,1,Valentine Ave & E 183 St,40.856987,-73.898237,classic,23.0
453,4576,1,Goulden Ave & Bedford Park Blvd W,40.87387,-73.89533,classic,19.0
454,4579,2,Grand Concourse & E 203 St,40.87382,-73.88661,classic,26.0
455,4581,3,E Mosholu Pkwy & Van Cortlandt Ave E,40.87656,-73.88366,classic,22.0
456,4582,1,Jerome Ave & E Mosholu Parkway S,40.87935,-73.88534,classic,23.0
457,4599,1,Goulden Ave & W 197 St,40.87156,-73.89714,classic,20.0
458,4600,1,Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582,classic,21.0
459,4607,2,Jerome Ave & W 195 St,40.86874,-73.89657,classic,32.0
460,4608,1,Grand Concourse & E 205 St,40.875531,-73.8863864831,classic,19.0
461,4610,1,Paul Ave & Mosholu Pkwy,40.8802945,-73.8860653648,classic,19.0
462,4612,10,Macombs Rd & Featherbed Ln,40.84552,-73.91722,classic,19.0
463,4613,5,Creston Ave & E 181 St,40.8549,-73.90281,classic,23.0
464,4617,1,5 Ave & W 126 St,40.80722,-73.9418,classic,27.0
465,4622,2,Grand Concourse & E 175 St,40.84627592921954,-73.90931278467178,classic,24.0
466,4626,2,Loring Pl North & W 183 St,40.8604244,-73.9093359997,classic,20.0
467,4628,1,Aqueduct Ave & W 190 St,40.8649213,-73.9024238,classic,20.0
468,4629,1,Webb Ave & W 190 St,40.8660052,-73.904254892,classic,22.0
469,4634,1,Jerome Ave & E 198 St,40.87144520687118,-73.89289632439613,classic,20.0
470,4636,2,W 192 St & University Ave,40.866899,-73.901942,classic,21.0
471,4638,2,Bainbridge Ave & E 198 St,40.8684871,-73.8884559781,classic,23.0
472,4641,5,Broadway & W 38 St,40.7529728216068,-73.98734897375107,classic,46.0
473,4642,3,Broadway	& W 48 St,40.76017739537783,-73.98486793041229,classic,71.0
474,4643,6,E 39 St & 2 Ave,40.748033194287665,-73.973827958107,classic,52.0
475,4644,2,51 St & Hobart St,40.75767234025041,-73.90769943594933,classic,23.0
476,4645,1,5 Ave & E 87 St,40.78232260730881,-73.95987510681152,classic,38.0
477,4647,4,W 168th S & Fort Washington Ave,40.84210236102173,-73.9422395825386,classic,48.0
478,4651,6,8 Ave & W 49 St,40.76171227910671,-73.98655101656914,classic,57.0
479,4654,3,City Hall - Washington St & 1 St,40.73736,-74.03097,classic,22.0
480,4661,2,20 Ave & 31 St,40.78001336610564,-73.90667617321014,classic,21.0
481,4675,5,E 40 St & Park Ave,40.750756,-73.978326,classic,87.0
482,4676,5,E 41 St & Madison Ave (SE corner),40.752049,-73.979635,classic,62.0
483,4682,7,W 34 St &	Hudson Blvd E,40.75516719072139,-74.00059908628464,classic,39.0
484,4683,2,Broadway & W 61 St,40.77003010255044,-73.9819684624672,classic,52.0
485,4687,6,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,classic,39.0
486,4702,4,Ave A & E 14 St,40.73031071000895,-73.98047178983688,classic,41.0
487,4703,2,E 14 St & 1 Ave,40.73139303364151,-73.98286700248718,classic,34.0
488,4712,11,W 56 St & 8 Ave,40.765959181657976,-73.98313522338867,classic,50.0
489,4720,3,E 35 St & Madison Ave,40.74848023448579,-73.98255586624146,classic,50.0
490,4723,2,Hudson Blvd E & W 36 St,40.75630628938069,-73.99951145061095,classic,47.0
491,4727,4,W 40 St & 7 Ave,40.754818,-73.988154,classic,45.0
492,4733,2,River Ter & Warren St,40.71759894980997,-74.01587963104248,classic,47.0
493,4734,2,W 33 St & 10 Ave,40.753773368360385,-73.99937599897385,classic,51.0
494,4755,4,E 182 St & Morris Ave,40.85670801831255,-73.90265285968779,classic,19.0
495,4756,1,7 Ave & 17 St,40.660937794931684,-73.98680448532104,classic,21.0
496,4764,9,36 St & Queens Blvd,40.74408,-73.92901,classic,24.0
